"respondent_id","age_group","gender","education","region","completion_time_sec","attention_check","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","flag_duplicate_id","flag_fast_response","item_missing_rate","flag_high_missingness","unique_likert_values","flag_straight_lining","flag_attention_check_failed","quality_flag_count","exclude_from_analysis","weight_raw","weight_trimmed"
"R00687","30-44","Male","Bachelor's","South",1447,"Correct",4,1,1,4,4,4,4,2,4,2,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.537184555297954,0.537184555297954
"R00688","30-44","Female","Bachelor's","South",503,"Correct",3,3,3,4,4,4,4,3,4,4,FALSE,FALSE,0,FALSE,2,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00689","30-44","Female","Bachelor's","South",510,"Correct",3,5,5,NA,4,5,3,4,5,2,TRUE,FALSE,0.1,FALSE,4,FALSE,FALSE,1,FALSE,0.401560799478044,0.401560799478044
"R00690","30-44","Female","Graduate","South",1082,"Correct",4,2,3,2,1,3,2,4,4,5,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.489164666557602,0.489164666557602
"R00691","45-64","Female","High school or less","South",124,"Correct",4,5,2,4,1,3,3,NA,5,5,FALSE,FALSE,0.1,FALSE,5,FALSE,FALSE,0,FALSE,1.81342913622818,1.81342913622818
"R00692","18-29","Male","High school or less","West",553,"Correct",4,5,4,4,3,2,4,1,2,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,1.09985532675945,1.09985532675945
"R00693","45-64","Female","High school or less","South",346,"Correct",4,4,3,4,4,4,4,4,NA,3,FALSE,FALSE,0.1,FALSE,2,FALSE,FALSE,0,FALSE,1.81342913622818,1.81342913622818
"R00694","30-44","Female","Some college","Midwest",318,"Correct",2,3,5,2,4,2,4,1,5,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.544384105849878,0.544384105849878
"R00695","45-64","Female","High school or less","Midwest",395,"Correct",4,2,5,3,4,5,4,4,3,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.81342913622818,1.81342913622818
"R00696","45-64","Male","Graduate","Midwest",1704,"Correct",1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,0,FALSE,1,TRUE,FALSE,1,FALSE,1.27179595919886,1.27179595919886
"R00697","18-29","Male","Graduate","South",546,"Correct",NA,5,4,3,4,3,2,4,4,4,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.576607393229926,0.576607393229926
"R00698","30-44","Female","High school or less","Northeast",356,"Incorrect",5,4,5,4,3,1,5,4,4,4,FALSE,FALSE,0,FALSE,4,FALSE,TRUE,1,FALSE,0.933061855419799,0.933061855419799
"R00699","45-64","Male","Some college","Midwest",220,"Incorrect",4,2,4,4,4,3,5,5,3,3,FALSE,FALSE,0,FALSE,4,FALSE,TRUE,1,FALSE,1.41536286940797,1.41536286940797
"R00700","30-44","Male","Bachelor's","West",1305,"Correct",2,5,3,3,4,5,5,1,1,3,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.537184555297954,0.537184555297954
"R00701","45-64","Female","Bachelor's","South",253,"Correct",5,4,4,5,1,4,NA,2,2,2,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.78044349311969,0.78044349311969
"R00702","18-29","Male","Graduate","Midwest",539,"Correct",4,5,5,1,2,3,1,4,5,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.576607393229926,0.576607393229926
"R00703","30-44","Female","Bachelor's","South",662,"Correct",5,3,1,4,NA,3,3,2,2,2,FALSE,FALSE,0.1,FALSE,5,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00704","30-44","Female","Graduate","West",636,"Correct",5,2,2,4,5,2,4,5,4,1,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.489164666557602,0.489164666557602
"R00705","65+","Female","Some college","Midwest",298,"Correct",1,4,4,5,4,3,4,4,3,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,2.03204779453607,2.03204779453607
"R00706","18-29","Male","Bachelor's","South",269,"Correct",5,4,4,4,3,1,1,3,2,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.473343521394948,0.473343521394948
"R00707","30-44","Female","High school or less","South",234,"Correct",2,4,4,1,3,3,4,5,1,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.933061855419799,0.933061855419799
"R00708","18-29","Female","Bachelor's","Northeast",512,"Correct",4,4,3,4,5,3,5,4,4,4,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.353837803050166,0.353837803050166
"R00709","30-44","Male","Some college","South",503,"Incorrect",4,NA,3,1,1,4,4,3,4,1,FALSE,FALSE,0.1,FALSE,3,FALSE,TRUE,1,FALSE,0.728245222622209,0.728245222622209
"R00710","18-29","Female","High school or less","West",388,"Correct",4,4,2,4,2,3,3,2,2,4,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.822173273538629,0.822173273538629
"R00711","18-29","Female","Graduate","Northeast",213,"Correct",5,5,5,5,5,5,5,5,5,5,FALSE,FALSE,0,FALSE,1,TRUE,FALSE,1,FALSE,0.431030496924718,0.431030496924718
"R00712","45-64","Female","Some college","South",186,"Correct",5,2,3,4,4,2,3,4,4,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.05802417397455,1.05802417397455
"R00713","18-29","Male","Graduate","Midwest",811,"Correct",2,4,5,5,5,4,5,3,2,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.576607393229926,0.576607393229926
"R00714","30-44","Male","Graduate","South",421,"Correct",2,4,1,4,4,4,3,2,3,1,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.65437588582793,0.65437588582793
"R00715","30-44","Male","Some college","South",458,"Correct",4,3,3,4,3,3,4,4,1,4,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.728245222622209,0.728245222622209
"R00716","45-64","Female","High school or less","Midwest",700,"Correct",5,2,2,2,4,4,2,5,2,NA,FALSE,FALSE,0.1,FALSE,3,FALSE,FALSE,0,FALSE,1.81342913622818,1.81342913622818
"R00717","30-44","Female","Bachelor's","Midwest",557,"Correct",2,3,3,2,3,4,2,4,5,1,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00718","30-44","Male","Some college","Midwest",257,"Correct",3,2,NA,5,4,2,5,4,3,4,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.728245222622209,0.728245222622209
"R00719","30-44","Male","Some college","West",224,"Correct",4,4,4,4,4,4,4,4,4,4,FALSE,FALSE,0,FALSE,1,TRUE,FALSE,1,FALSE,0.728245222622209,0.728245222622209
"R00720","18-29","Male","High school or less","Northeast",178,"Correct",2,5,5,2,1,4,4,4,2,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.09985532675945,1.09985532675945
"R00721","45-64","Female","Some college","West",241,"Correct",3,5,3,4,3,4,1,4,4,2,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,1.05802417397455,1.05802417397455
"R00722","18-29","Female","Bachelor's","South",460,"Correct",3,5,2,4,3,4,3,2,3,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.353837803050166,0.353837803050166
"R00723","30-44","Male","Bachelor's","Midwest",512,"Correct",3,3,5,4,4,5,5,5,5,5,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.537184555297954,0.537184555297954
"R00724","18-29","Female","Graduate","West",247,"Correct",4,5,5,5,5,4,3,5,3,5,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.431030496924718,0.431030496924718
"R00725","30-44","Other","Some college","South",978,"Correct",5,1,2,5,3,2,2,3,5,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.201943301883613,0.201943301883613
"R00726","45-64","Female","Bachelor's","West",531,"Correct",3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,FALSE,1,TRUE,FALSE,1,FALSE,0.78044349311969,0.78044349311969
"R00727","30-44","Female","High school or less","Midwest",1553,"Correct",5,3,4,5,3,2,5,5,4,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.933061855419799,0.933061855419799
"R00728","30-44","Female","Some college","South",661,"Correct",3,1,3,2,5,4,1,3,3,3,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.544384105849878,0.544384105849878
"R00729","45-64","Male","Bachelor's","Northeast",405,"Correct",2,4,1,5,3,3,3,3,3,3,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,1.04403166676533,1.04403166676533
"R00730","30-44","Male","Bachelor's","South",734,"Correct",4,1,4,5,4,2,4,4,4,3,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.537184555297954,0.537184555297954
"R00731","45-64","Female","Bachelor's","Midwest",526,"Correct",4,3,2,4,3,3,3,4,4,3,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.78044349311969,0.78044349311969
"R00732","30-44","Male","High school or less","West",565,"Correct",3,4,4,1,1,4,4,5,3,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.24819558712073,1.24819558712073
"R00733","30-44","Male","High school or less","West",885,"Correct",4,4,4,5,5,3,2,4,3,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.24819558712073,1.24819558712073
"R00734","30-44","Female","Some college","West",1009,"Correct",2,2,4,3,5,3,4,3,2,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.544384105849878,0.544384105849878
"R00735","18-29","Female","Some college","Midwest",446,"Correct",2,4,4,1,4,3,4,1,1,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.479687450268365,0.479687450268365
"R00736","45-64","Female","Some college","West",448,"Incorrect",5,2,5,4,5,4,2,4,3,3,FALSE,FALSE,0,FALSE,4,FALSE,TRUE,1,FALSE,1.05802417397455,1.05802417397455
"R00737","45-64","Female","Bachelor's","West",558,"Correct",3,2,5,5,4,3,4,4,3,2,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.78044349311969,0.78044349311969
"R00738","30-44","Other","Bachelor's","Midwest",310,"Correct",2,4,4,5,3,4,3,4,5,NA,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.148961942279744,0.201943301883613
"R00739","18-29","Female","Bachelor's","Northeast",991,"Correct",4,4,4,4,1,3,4,3,5,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.353837803050166,0.353837803050166
"R00740","18-29","Male","Graduate","South",700,"Correct",4,2,2,5,2,5,4,1,5,2,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.576607393229926,0.576607393229926
"R00741","45-64","Other","High school or less","West",244,"Correct",2,4,4,3,3,4,3,4,5,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.67270492206996,0.67270492206996
"R00742","30-44","Male","Some college","South",372,"Correct",2,1,3,2,3,4,4,2,3,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.728245222622209,0.728245222622209
"R00743","18-29","Female","High school or less","South",459,"Correct",3,5,4,4,2,1,2,5,NA,1,FALSE,FALSE,0.1,FALSE,5,FALSE,FALSE,0,FALSE,0.822173273538629,0.822173273538629
"R00744","30-44","Male","High school or less","West",33,"Correct",2,2,4,3,1,3,1,2,3,5,FALSE,TRUE,0,FALSE,5,FALSE,FALSE,1,FALSE,1.24819558712073,1.24819558712073
"R00745","18-29","Female","Some college","West",739,"Correct",5,5,5,4,1,1,1,4,3,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.479687450268365,0.479687450268365
"R00746","18-29","Male","Some college","South",898,"Correct",2,4,2,4,4,5,2,1,1,3,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.641697820079447,0.641697820079447
"R00747","30-44","Male","Bachelor's","South",1006,"Correct",3,4,5,2,1,5,4,4,4,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.537184555297954,0.537184555297954
"R00748","65+","Female","Bachelor's","Midwest",515,"Correct",4,3,3,2,4,4,5,4,2,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.4989246162461,1.4989246162461
"R00749","65+","Female","Bachelor's","Midwest",436,"Correct",2,2,4,4,5,5,5,5,3,1,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,1.4989246162461,1.4989246162461
"R00750","45-64","Female","Some college","South",400,"Incorrect",5,5,2,4,1,1,2,1,4,4,FALSE,FALSE,0,FALSE,4,FALSE,TRUE,1,FALSE,1.05802417397455,1.05802417397455
"R00751","18-29","Male","Bachelor's","South",386,"Correct",2,3,2,2,2,4,4,NA,4,3,FALSE,FALSE,0.1,FALSE,3,FALSE,FALSE,0,FALSE,0.473343521394948,0.473343521394948
"R00752","30-44","Male","Graduate","South",986,"Correct",2,4,4,4,1,4,5,4,3,5,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.65437588582793,0.65437588582793
"R00753","18-29","Male","Bachelor's","Northeast",1440,"Correct",4,4,4,3,3,4,2,3,1,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.473343521394948,0.473343521394948
"R00754","18-29","Female","Graduate","Midwest",28,"Correct",5,3,4,3,4,1,5,2,5,3,FALSE,TRUE,0,FALSE,5,FALSE,FALSE,1,FALSE,0.431030496924718,0.431030496924718
"R00755","30-44","Female","Some college","Midwest",651,"Correct",3,5,4,4,NA,2,2,4,1,3,FALSE,FALSE,0.1,FALSE,5,FALSE,FALSE,0,FALSE,0.544384105849878,0.544384105849878
"R00756","18-29","Female","Some college","Northeast",1404,"Correct",4,5,3,3,3,5,3,5,4,1,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.479687450268365,0.479687450268365
"R00757","30-44","Female","High school or less","West",400,"Correct",2,5,3,4,4,3,1,4,5,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.933061855419799,0.933061855419799
"R00758","30-44","Male","Graduate","South",193,"Correct",2,4,4,3,NA,NA,3,4,4,4,FALSE,FALSE,0.2,FALSE,3,FALSE,FALSE,0,FALSE,0.65437588582793,0.65437588582793
"R00759","45-64","Male","Bachelor's","South",131,"Correct",5,1,3,5,3,4,4,4,5,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.04403166676533,1.04403166676533
"R00760","30-44","Male","High school or less","South",347,"Correct",5,2,4,5,5,2,5,5,4,5,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,1.24819558712073,1.24819558712073
"R00761","18-29","Female","Bachelor's","Northeast",335,"Correct",3,NA,4,1,3,2,4,4,4,2,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.353837803050166,0.353837803050166
"R00762","30-44","Female","Bachelor's","South",356,"Correct",5,3,4,5,3,3,3,1,3,2,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00763","18-29","Other","Bachelor's","Midwest",354,"Correct",3,3,5,3,4,5,3,3,3,1,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.131258744535974,0.201943301883613
"R00764","65+","Male","Graduate","South",354,"Correct",NA,3,4,3,4,1,4,5,1,3,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,2.44261921188589,2.44261921188589
"R00765","30-44","Female","Bachelor's","West",223,"Correct",2,5,4,2,2,4,3,5,3,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00766","30-44","Male","Some college","Midwest",821,"Correct",5,5,4,4,3,5,2,4,4,1,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.728245222622209,0.728245222622209
"R00767","18-29","Female","Bachelor's","Midwest",314,"Correct",4,4,4,5,3,5,5,4,5,4,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.353837803050166,0.353837803050166
"R00768","45-64","Female","Some college","Midwest",372,"Correct",1,5,4,1,3,5,4,3,4,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.05802417397455,1.05802417397455
"R00769","30-44","Female","Bachelor's","South",262,"Correct",4,4,4,4,1,4,3,3,4,2,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00770","30-44","Female","Bachelor's","Midwest",126,"Correct",1,1,3,4,3,4,4,3,1,3,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00771","30-44","Female","High school or less","Midwest",490,"Correct",4,4,3,2,4,2,4,4,2,3,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.933061855419799,0.933061855419799
"R00772","65+","Female","High school or less","West",639,"Correct",4,2,2,4,2,2,2,4,4,4,FALSE,FALSE,0,FALSE,2,FALSE,FALSE,0,FALSE,3.482883253014,3.482883253014
"R00773","45-64","Female","Some college","Northeast",299,"Incorrect",2,1,3,5,3,2,2,3,NA,3,FALSE,FALSE,0.1,FALSE,4,FALSE,TRUE,1,FALSE,1.05802417397455,1.05802417397455
"R00774","30-44","Female","Bachelor's","South",985,"Correct",4,3,4,5,1,4,2,1,4,3,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00775","18-29","Female","High school or less","Northeast",573,"Correct",1,4,2,2,3,2,4,5,5,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.822173273538629,0.822173273538629
"R00776","30-44","Female","Bachelor's","West",74,"Correct",2,5,3,3,5,2,5,3,2,2,FALSE,TRUE,0,FALSE,3,FALSE,FALSE,1,FALSE,0.401560799478044,0.401560799478044
"R00777","30-44","Female","Bachelor's","Midwest",825,"Correct",5,3,4,4,1,3,5,3,3,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00778","45-64","Female","Graduate","Midwest",1363,"Correct",4,5,4,3,4,4,2,4,3,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.950703807680351,0.950703807680351
"R00779","18-29","Male","Some college","Midwest",272,"Correct",2,2,1,4,2,3,5,1,4,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.641697820079447,0.641697820079447
"R00780","18-29","Female","Graduate","Midwest",250,"Correct",5,1,4,1,5,2,3,5,2,1,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.431030496924718,0.431030496924718
"R00781","30-44","Male","Bachelor's","Northeast",441,"Correct",2,3,3,4,5,3,4,4,4,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.537184555297954,0.537184555297954
"R00782","45-64","Male","Graduate","West",492,"Correct",3,2,5,4,3,3,5,4,3,1,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,1.27179595919886,1.27179595919886
"R00783","65+","Female","Bachelor's","Northeast",367,"Correct",4,2,2,3,2,3,3,2,4,1,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.4989246162461,1.4989246162461
"R00784","30-44","Female","Some college","South",388,"Correct",4,3,1,3,4,3,4,3,1,1,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.544384105849878,0.544384105849878
"R00785","30-44","Male","Bachelor's","South",374,"Correct",3,4,3,2,1,1,5,4,2,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.537184555297954,0.537184555297954
"R00786","45-64","Female","Bachelor's","Northeast",590,"Correct",2,4,2,4,3,4,4,3,5,2,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.78044349311969,0.78044349311969
"R00787","18-29","Female","Some college","Midwest",577,"Correct",4,5,2,4,5,4,2,3,2,1,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.479687450268365,0.479687450268365
"R00788","30-44","Female","High school or less","South",510,"Correct",4,3,3,4,4,4,3,5,2,2,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.933061855419799,0.933061855419799
"R00789","18-29","Female","Some college","Northeast",497,"Correct",5,5,5,5,5,5,5,5,5,5,FALSE,FALSE,0,FALSE,1,TRUE,FALSE,1,FALSE,0.479687450268365,0.479687450268365
"R00790","18-29","Male","High school or less","Midwest",413,"Incorrect",4,5,2,5,5,2,4,3,3,4,FALSE,FALSE,0,FALSE,4,FALSE,TRUE,1,FALSE,1.09985532675945,1.09985532675945
"R00791","30-44","Male","Some college","West",485,"Correct",2,2,4,4,1,4,4,4,3,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.728245222622209,0.728245222622209
"R00792","30-44","Female","Bachelor's","South",916,"Correct",3,5,1,4,2,4,4,3,3,2,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00793","18-29","Female","Graduate","South",47,"Correct",5,4,4,2,5,4,2,1,5,4,FALSE,TRUE,0,FALSE,4,FALSE,FALSE,1,FALSE,0.431030496924718,0.431030496924718
"R00794","30-44","Male","High school or less","Midwest",233,"Correct",5,4,5,2,5,4,3,3,5,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.24819558712073,1.24819558712073
"R00795","30-44","Female","Bachelor's","West",670,"Correct",3,5,4,3,5,3,5,3,4,1,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00796","45-64","Female","High school or less","South",236,"Correct",5,2,4,3,1,3,4,5,4,1,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,1.81342913622818,1.81342913622818
"R00797","65+","Female","High school or less","South",336,"Incorrect",5,5,5,5,2,4,4,4,1,3,FALSE,FALSE,0,FALSE,5,FALSE,TRUE,1,FALSE,3.482883253014,3.482883253014
"R00798","18-29","Male","High school or less","Northeast",762,"Correct",1,4,5,3,4,2,NA,1,2,4,FALSE,FALSE,0.1,FALSE,5,FALSE,FALSE,0,FALSE,1.09985532675945,1.09985532675945
"R00799","30-44","Female","Graduate","Northeast",483,"Correct",4,4,4,3,3,2,3,3,4,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.489164666557602,0.489164666557602
"R00800","30-44","Female","Bachelor's","Midwest",759,"Correct",3,5,3,4,4,4,4,2,5,2,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00801","45-64","Male","Bachelor's","West",365,"Correct",5,2,3,4,2,3,5,2,1,NA,FALSE,FALSE,0.1,FALSE,5,FALSE,FALSE,0,FALSE,1.04403166676533,1.04403166676533
"R00802","30-44","Female","Bachelor's","South",433,"Correct",2,4,3,3,4,5,3,2,4,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00803","45-64","Female","Bachelor's","West",99,"Correct",1,3,4,5,5,NA,2,3,4,2,FALSE,FALSE,0.1,FALSE,5,FALSE,FALSE,0,FALSE,0.78044349311969,0.78044349311969
"R00804","45-64","Female","High school or less","South",462,"Correct",3,NA,5,4,5,2,4,2,4,4,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,1.81342913622818,1.81342913622818
"R00805","30-44","Female","High school or less","West",525,"Correct",4,1,3,3,3,5,3,3,3,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.933061855419799,0.933061855419799
"R00806","65+","Female","Bachelor's","South",953,"Correct",4,4,4,4,4,3,3,4,4,2,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,1.4989246162461,1.4989246162461
"R00807","18-29","Female","Some college","Midwest",1700,"Correct",4,4,2,5,5,5,3,5,5,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.479687450268365,0.479687450268365
"R00808","45-64","Female","High school or less","Midwest",448,"Correct",4,1,1,1,1,5,5,4,3,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.81342913622818,1.81342913622818
"R00809","30-44","Female","Some college","Midwest",284,"Correct",4,4,4,4,4,4,2,3,3,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.544384105849878,0.544384105849878
"R00810","45-64","Male","Bachelor's","Midwest",469,"Correct",2,4,5,3,5,2,4,4,2,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.04403166676533,1.04403166676533
"R00811","30-44","Male","Some college","South",222,"Correct",2,5,5,1,NA,4,4,4,3,2,FALSE,FALSE,0.1,FALSE,5,FALSE,FALSE,0,FALSE,0.728245222622209,0.728245222622209
"R00812","45-64","Male","High school or less","Midwest",470,"Incorrect",2,3,5,2,3,5,3,1,3,4,FALSE,FALSE,0,FALSE,5,FALSE,TRUE,1,FALSE,2.42589945376964,2.42589945376964
"R00813","65+","Female","Bachelor's","South",407,"Correct",3,5,4,2,4,3,4,4,3,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.4989246162461,1.4989246162461
"R00814","45-64","Female","Graduate","South",624,"Correct",5,2,2,3,1,5,2,4,NA,1,FALSE,FALSE,0.1,FALSE,5,FALSE,FALSE,0,FALSE,0.950703807680351,0.950703807680351
"R00815","65+","Male","Some college","West",388,"Correct",4,5,NA,1,4,4,2,3,3,4,FALSE,FALSE,0.1,FALSE,5,FALSE,FALSE,0,FALSE,2.71835471059653,2.71835471059653
"R00816","45-64","Other","Some college","West",522,"Correct",5,3,4,4,5,5,5,2,3,NA,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.392481876067159,0.392481876067159
"R00817","18-29","Male","Graduate","South",989,"Correct",4,5,4,5,NA,5,5,4,4,1,FALSE,FALSE,0.1,FALSE,3,FALSE,FALSE,0,FALSE,0.576607393229926,0.576607393229926
"R00818","30-44","Female","High school or less","South",386,"Correct",4,4,4,4,3,3,5,1,2,5,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.933061855419799,0.933061855419799
"R00819","30-44","Female","Bachelor's","Northeast",345,"Incorrect",4,2,4,3,4,3,3,5,4,5,FALSE,FALSE,0,FALSE,4,FALSE,TRUE,1,FALSE,0.401560799478044,0.401560799478044
"R00820","18-29","Female","Graduate","West",665,"Correct",4,4,4,2,5,4,1,2,4,3,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.431030496924718,0.431030496924718
"R00821","18-29","Female","Bachelor's","Northeast",166,"Correct",2,4,5,3,4,5,4,5,5,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.353837803050166,0.353837803050166
"R00822","30-44","Female","Bachelor's","South",412,"Correct",5,5,NA,3,3,3,4,4,4,5,FALSE,FALSE,0.1,FALSE,3,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00823","30-44","Other","Bachelor's","Midwest",155,"Correct",5,1,5,3,3,1,3,2,4,2,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.148961942279744,0.201943301883613
